freq,scheme,benefit_type,target_group,unit,country,year,expenditure
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,DE,2017,0.05
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,DE,2018,0.04
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,DE,2019,0.04
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,DE,2020,0.03
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,DE,2021,0.04
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,DE,2022,0.04
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,DK,2015,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,DK,2016,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,DK,2017,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,DK,2018,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,DK,2019,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,DK,2020,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,DK,2021,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,EE,2015,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,EE,2016,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,EE,2017,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,EE,2018,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,EE,2019,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,EE,2020,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,EE,2021,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,EE,2022,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,EL,2015,12.03
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,EL,2016,8.65
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,EL,2017,37.58
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,EL,2018,30.31
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,EL,2019,14.08
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,EL,2020,8.37
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,EL,2021,15.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,EL,2022,15.97
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,ES,2015,0.87
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,ES,2016,0.91
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,ES,2017,0.87
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,ES,2018,0.9
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,ES,2019,0.89
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,ES,2020,0.75
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,ES,2021,0.78
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,ES,2022,0.79
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,FI,2015,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,FI,2016,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,FI,2017,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,FI,2018,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,FI,2019,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,FI,2020,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,FI,2021,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,FI,2022,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,FR,2015,4.93
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,FR,2016,5.34
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,FR,2017,5.27
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,FR,2018,5.24
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,FR,2019,5.17
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,FR,2020,5.93
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,FR,2021,5.48
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,FR,2022,5.05
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,HR,2015,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,HR,2016,0.21
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,HR,2017,0.16
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,HR,2018,0.2
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,HR,2019,0.17
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,HR,2020,0.18
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,HR,2021,0.18
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,HR,2022,1.31
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,HU,2015,0.2
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,HU,2016,0.23
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,HU,2017,0.23
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,HU,2018,0.27
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,HU,2019,0.28
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,HU,2020,0.29
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,HU,2021,0.29
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,HU,2022,0.26
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,IE,2015,3.82
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,IE,2016,4.83
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,IE,2017,5.4
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,IE,2018,5.48
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,IE,2019,5.85
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,IE,2020,5.98
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,IE,2021,6.45
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,IE,2022,7.74
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,IT,2015,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,IT,2016,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,IT,2017,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,IT,2018,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,IT,2019,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,IT,2020,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,IT,2021,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,IT,2022,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LT,2015,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LT,2016,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LT,2017,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LT,2018,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LT,2019,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LT,2020,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LT,2021,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LT,2022,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LU,2015,0.29
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LU,2016,0.3
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LU,2017,0.31
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LU,2018,0.26
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LU,2019,0.35
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LU,2020,0.31
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LU,2021,0.36
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LU,2022,0.35
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LV,2015,0.13
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LV,2016,0.11
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LV,2017,0.09
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LV,2018,0.07
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LV,2019,0.06
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LV,2020,0.06
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LV,2021,0.04
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,LV,2022,0.04
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,MT,2015,7.39
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,MT,2016,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,MT,2017,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,MT,2018,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,MT,2019,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,MT,2020,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,MT,2021,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,MT,2022,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,NL,2015,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,NL,2016,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,NL,2017,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,NL,2018,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,NL,2019,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,NL,2020,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,NL,2021,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,PL,2015,1.46
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,PL,2016,0.91
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,PL,2017,0.82
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,PL,2018,0.75
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,PL,2019,0.54
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,PL,2020,0.34
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,PL,2021,0.29
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,PL,2022,1.62
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,PT,2015,0.03
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,PT,2016,0.03
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,PT,2017,0.02
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,PT,2018,0.02
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,PT,2019,0.02
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,PT,2020,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,PT,2021,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,PT,2022,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,RO,2015,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,RO,2016,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,RO,2017,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,RO,2018,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,RO,2019,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,RO,2020,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,RO,2021,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SE,2015,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SE,2016,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SE,2017,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SE,2018,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SE,2019,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SE,2022,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SI,2015,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SI,2016,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SI,2017,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SI,2018,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SI,2019,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SI,2020,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SI,2021,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SI,2022,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SK,2015,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SK,2016,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SK,2017,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SK,2018,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SK,2019,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SK,2020,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SK,2021,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of function-based spending,SK,2022,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,AT,2015,0.09
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,AT,2016,0.08
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,AT,2017,0.1
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,AT,2018,0.09
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,AT,2019,0.09
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,AT,2020,0.1
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,AT,2021,0.09
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,AT,2022,0.09
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,BE,2015,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,BE,2016,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,BE,2017,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,BE,2018,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,BE,2019,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,BE,2020,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,BE,2021,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,BG,2015,0.02
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,BG,2016,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,BG,2017,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,BG,2018,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,BG,2019,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,BG,2020,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,BG,2021,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,BG,2022,0.02
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,CY,2015,0.3
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,CY,2016,0.27
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,CY,2017,0.25
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,CY,2018,0.24
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,CY,2019,0.22
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,CY,2020,0.27
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,CY,2021,0.19
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,CY,2022,0.16
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,CZ,2015,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,CZ,2016,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,CZ,2017,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,CZ,2018,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,CZ,2019,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,CZ,2020,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,CZ,2021,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,CZ,2022,0.1
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,DE,2015,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,DE,2016,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,DE,2017,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,DE,2018,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,DE,2019,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,DE,2020,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,DE,2021,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,DE,2022,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,DK,2015,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,DK,2016,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,DK,2017,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,DK,2018,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,DK,2019,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,DK,2020,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,DK,2021,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,EE,2015,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,EE,2016,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,EE,2017,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,EE,2018,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,EE,2019,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,EE,2020,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,EE,2021,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,EE,2022,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,EL,2015,0.13
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,EL,2016,0.09
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,EL,2017,0.53
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,EL,2018,0.5
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,EL,2019,0.19
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,EL,2020,0.12
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,EL,2021,0.21
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,EL,2022,0.21
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,ES,2015,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,ES,2016,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,ES,2017,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,ES,2018,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,ES,2019,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,ES,2020,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,ES,2021,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,ES,2022,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,FI,2015,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,FI,2016,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,FI,2017,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,FI,2018,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,FI,2019,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,FI,2020,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,FI,2021,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,FI,2022,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,FR,2015,0.12
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,FR,2016,0.13
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,FR,2017,0.13
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,FR,2018,0.12
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,FR,2019,0.12
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,FR,2020,0.15
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,FR,2021,0.12
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,FR,2022,0.11
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,HR,2015,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,HR,2016,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,HR,2017,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,HR,2018,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,HR,2019,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,HR,2020,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,HR,2021,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,HR,2022,0.02
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,HU,2015,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,HU,2016,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,HU,2017,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,HU,2018,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,HU,2019,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,HU,2020,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,HU,2021,0.01
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,HU,2022,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,IE,2015,0.06
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,IE,2016,0.08
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,IE,2017,0.08
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,IE,2018,0.08
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,IE,2019,0.08
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,IE,2020,0.07
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,IE,2021,0.07
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,IE,2022,0.08
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,IT,2015,0.0
Annual,TOTAL,Lump-sum cash,Mothers only,% of GDP,IT,2016,0.0
